Season,Episode Number,Episode Title,Character,Dialogue,Main Characters,Minor Characters,Antagonists,Locations
1,1,The Boy in the Iceberg,Aang,"[Looking around and rubbing his head, while Katara scrambles on her feet.] What's going on here?","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Sokka,[Aggressively.] You tell us! [Points at the top of the crater.] How did you get in the ice? And why aren't you frozen? [He pokes the boy in his side with his spear.],"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,[Lazily pushes the spear away.] I'm not sure.,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"[Exclaims happily.] Appa! Are you all right? [He hangs down the side of the beast to look at its eyes, which are still closed.] Wake up, buddy.","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"[Laughing cheerfully.] Ha, ha! You're okay!","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Sokka,What is that thing?,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"This is Appa, my flying bison.","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Sokka,"[Sarcastically.] Right, and this is Katara, my flying sister. [Katara shoots him an odd look.]","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"[Cheerfully.] Don't worry, it'll wash out. [Green snot is hanging from Sokka's face to his glove, dripping down as he retracts his hand. Katara covers her mouth in disgust.] So do you guys live around here?","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Sokka,[Pointing his spear accusingly again at Aang who is surprised to see the thing.] Don't answer that! Did you see that crazy bolt of light?! He was probably trying to signal the Fire Navy!,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Katara,"[Pushes Sokka's spear away again and addresses him sarcastically.] Oh yeah, I'm sure he's a spy for the Fire Navy. You can tell by that evil look in his eye. [Aang shoots the two an earnest grin.] The paranoid one is my brother, Sokka. You never told us your name.","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"I'm A ... a-a-a-Achoo! [The boy sneezes, creating an air blast that sends him soaring into the air. He lands on the ground, unharmed.] I'm Aang. [He sniffles a bit.]","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Sokka,[Total disbelief.] You just sneezed ... [Points to the sky.] and flew ten feet in the air!,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,[He looks questioningly toward the sky.] Really? It felt higher than that.,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Katara,[Gasps for air in comprehension.] You're an airbender!,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,Sure am!,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Sokka,"Giant light beams, flying bison, airbenders ... [Walks away.] I think I got midnight sun madness. I'm going home to where stuff makes sense. [He realizes, however, that he is stranded in the middle of the ocean with no way home.]","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"Well, if you guys are stuck, Appa and I can give you a lift. [Aang airbends himself onto Appa.]","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Katara,We'd love a ride! Thanks! [Katara runs to the side of the bison.],"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Sokka,Oh no! I'm not getting on that fluffy snot monster!,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Katara,"[While climbing on top of Appa with the help of Aang.] Are you hoping some other kind of monster will come along and give you a ride home? You know, before you freeze to death?","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"Okay, first time flyers, hold on tight! Appa, yip-yip!","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"Come on, Appa. Yip-yip!","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Sokka,"[Sarcastically.] Wow, that was truly amazing ...","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"[Katara shoots her brother an angry glance.] Appa's just a little tired. A little rest and he'll be soaring through the sky. You'll see. [Katara smiles at Aang, who returns this gesture. When she wants to move back, she realizes that he is still smiling at her.]","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Katara,[Uncomfortably.] Why are you smiling at me like that?,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"Oh, I was smiling? [Flattered, Katara smiles back.]","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Iroh,"I'm going to bed now. [Yawns and stretches.] Yep, a man needs his rest. [After a short pause, he abandons his try at a veiled suggestion and delivers his request more clearly, his tone tired.] Prince Zuko, you need some sleep. Even if you're right, and the Avatar is alive, you won't find him. Your father, grandfather and great-grandfather all tried and failed.","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Zuko,Because their honor didn't hinge on the Avatar's capture. Mine does. This coward's hundred years in hiding are over.,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Katara,Hey.,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,Hey. What'cha thinkin' about?,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Katara,"I guess I was wondering, your being an airbender and all, if you had any idea what happened to the Avatar?","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"Oh, no. I didn't know him. I mean, I knew people that knew him, but I didn't. Sorry. [He smiles weakly at Katara.]","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Katara,Okay. Just curious. [She slants her eyes in disappointment for a second before smiling again at Aang.] Good night.,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,Sleep tight.,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Katara,"Aang? Aang! Wake up. [Aang shoots up, throwing the covers of his body and gasping for air. Katara perches beside him and stands up as she sees that Aang is awake.] It's okay, we're in the village now! Come on, get ready. [She points to the door of the tent.] Everyone's waiting to meet you.","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Katara,"Aang, this is the entire village. [Points to the line of villagers in front of them.] Entire village, Aang.","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"[Uncomfortably.] Uh, why are they all looking at me like that? Did Appa sneeze on me?","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Kanna,"Well, no one has seen an airbender in a hundred years. We thought they were extinct, until my granddaughter and grandson found you.","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,[Shocked disbelief.] Extinct?,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Katara,"[Gesturing.] Aang, this is my grandmother.","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Kanna,"[Flatly, with a dull look on her face.] Call me Gran-Gran.","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Sokka,"[Annoyed.] What is this, a weapon? You can't stab anything with this!","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"[Aang uses a small air current to get his staff back.] It's not for stabbing! It's for airbending. [He opens his staff into a glider, making Sokka gasp in fright and cover his head with his hands.]","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Village girl,[Excited.] Magic trick! Do it again!,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"Not magic, airbending. [He moves his glider around him, visually demonstrating what he is talking about.] It lets me control the air currents around my glider and fly.","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Sokka,"[Mockingly states his disbelief.] Ya know, last time I checked, humans can't fly!","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,"[Accepting Sokka's challenge, smiling.] Check again!","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Village girl,[In admiration.] He's flying!,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Village girl,It's amazing!,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Sokka,[Shocked.] My watchtower!,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Katara,[Offering her hand to pull him out of the snow.] That was amazing!,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Sokka,"[Annoyed.] Great. You're an airbender, Katara's a waterbender. Together you can just waste time all day long. [He wedges himself free from underneath the weight of the snow and stalks off.]","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Aang,[Surprised and with admiration.] You're a waterbender?,"Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Katara,"[Nervously.] Well, sort of. Not yet.","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Kanna,"All right, no more playing. Come on, Katara, you have chores.","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Katara,"[Excitedly.] I told you, he's the real thing Gran-Gran! I finally found a bender to teach me!","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
1,1,The Boy in the Iceberg,Kanna,"[Calmly.] Katara, try not to put all your hopes in this boy.","Aang, Appa, Katara, Sokka","Kanna, Southern Water Tribe boy, Southern Water Tribe girl","Iroh, Zuko","Southern Water Tribe
Shipwreck
Wolf Cove, Shipwreck, Wolf Cove, Zuko's ship"
